뉴스제목,주가변동
"머큐리, 시내버스에 5G 공공 와이파이 단말기 공급",1
"창립 69주년 한공회, 회칙 재정비한다",1
"이탈리아, 中 일대일로 공식 탈퇴",1
한투 대학생 모의투자에 누적수익률 535%,1
"코스피, 2.24p(0.09%) 떨어진 2493.14로 출발",1
나스닥 동전주 급증? K증시도 동전주 2배 늘었다,1
"KDI ""고금리에 내수 둔화…수출 중심으로 경기부진은 완화""",1
"“건전 지배구조 확립”···서현회계법인, 딜리전트 韓파트너로",1
"“경쟁력 높인다”... 유진투자증권, 챗GPT 기반 ‘AI애널리스트’ 개발",1
"[특징주] 웅진, 2차전지 장비기업 인수 불발..20%대 급락",1
"엘에리안, 시장의 美 금리 인하 기대 클수록 늦어져",1
"위지윅스튜디오, 이정재·정우성과 '맞손'..와이더플래닛에 공동 유증 참여",1
[단독] BNK투자증권 신임 대표에 신명호 전 유안타證 IB부문 대표 내정,1
"이재용 ""저는 어묵 국물 좀…"" 재계 총수들 '떡볶이 먹방' 화제",1
"호텔신라, 기대 못 미친 해외여행 수요..내년 기약해야 -대신",1
"미래에셋생명, 대주주 지분율 43→48%..자사주 포함 82%-NH",1
"[fn마켓워치]여행·레저 클룩, 2760억 투자 유치",1
"HLB일렉 품에 안는 비츠로시스, “매출·수익성 두 마리 토끼 잡는다”",1
"[fn마켓워치] 미래에셋운용, 멀티에셋운용 7년 만에 ‘한가족’",1
"[fn마켓워치] MDM운용, '英 쇼핑몰' 8300만 파운드 리파이낸싱 성공",1
"메디콕스, 美이오셀과 ‘배터리셀 엔지니어링 서비스 계약’ 체결",1
"[fn마켓워치]씨엔티테크, AC 1호 상장 목표..코스닥예비심사 청구서 제출",1
"브릭메이트 신작 ‘짐매니저’, CPI 성적 우수",1
삼성선물 대표이사에 김선 삼성생명 경영지원실장,1
"NH투자증권, 케이옥션 자회사 투게더아트에 베팅",1
"[특징주] 소룩스, 주당 14주 배정 무상증자 결정에... 25% 대 강세",1
"""렉서스가 북한으로?""..日업체, 고급차 수출 시도하다 '발칵'",1
"산업장관, 철강업계 만나 ""저탄소·고부가 산업 도약 지원""",1
"김성환호 앞둔 한투, 임원 교체나서",1
"크래프톤, 지스타게임쇼 기대감..목표주가 22만→25만-NH",1
"군인공제회-하나은행, 회원대여 업무 협약 “회원 선택폭 넓혀”",1
"[속보] 푸틴, 내년 대선 출마 공식 선언",1
조류독감에 고개 드는 계란값 '한 판 7000원'...물가 관리 대응책 가동,1
"기재차관 ""내년에도 장바구니 물가 안정 총력...9000억원 지원금 편성""",1
"강보합 코스피, 2500 회복 [fn개장시황]",1
“스트립전략 뭐길래..” 초장기채권 ETF에 뭉칫돈,1
"삼성증권 ""고려아연 중장기 로드맵, 기업가치 제고에 긍정적""",1
"파마리서치, 현 주가 역사적 저점 구간-다올",1
"""벌거벗은 채 손 묶여""..SNS에 '하마스 추정' 남성들 포착",1
"KT&G, 현직 사장 연임 우선심사 못받는다",1
[fn마켓워치]IMM PE 2세대 전면으로..김유진·유헌석 부사장 승진,1
"박정림 KB증권 대표,'라임사태' 금융위 중징계 취소 소송",1
[fn마켓워치]젠스타메이트·메이트플러스 신임 대표에 최진원 부문장,1
포인트로 관리비 결제 ‘아파트아이’ 이용자 편의성 제공,1
"인내심 줄어드는 美, 北과 대화보다 억제에 관심",1
"강도형 장관 후보자, 음주·폭력 전과...""깊이 뉘우치고 있다""",1
"초고령사회 코앞…""韓, 고령인력 정책총괄·컨설팅 지원 인프라 필요""",1
"정부 ""내년 고리1호기부터 원전해체 본격 착수""",1
"이완규 법제처장 ""리걸테크 활성화 지원""…AI에 법령데이터 융합",1
"""삼성전자, 내년 영업익 370% 늘고 SK하이닉스는 흑자전환""",1
"한국거래소, 내년 단일가매매 적용 저유동성 종목 20개 예비선정",1
"[특징주] 소니드, LIG 넥스원 '고스트로보틱스' 인수…지분 관계 부각↑",1
파월 연준 의장의 발언에 주목... 금리 인하 시사 없을듯,1
비트코인 랠리 꺾일까 이어질까… 美 파월 입에 달렸다,1
LIG넥스원 '방산+로봇' 기대에 상한가,1
[특징주] '이정재·정우성' 최대주주 된다..와이더플래닛·위지윅스튜디오 '上',1
갑진년 유망 키워드 '초저가·시성비·팬덤' 3박자 갖춘 종목은?,1
"한화에어로, 수주 계약에 따른 장기적 성장 주목-다올",1
[fn마켓워치] “나 떨고 있니” 중소형증권사 CEO도 물갈이 본격화 되나,1
금리인하 제동 걸리나… 기대감 사라진 올 마지막 FOMC,1
숨고르기 들어간 비트코인...파월 입에 쏠린 시장의 관심 [코인브리핑],1
"LIG넥스원, 고스트로보틱스 인수금 정당한지 판단 어려워-NH",1
[fn오후시황] 기관·외인 '팔자'...코스피 약보합,1
"[특징주] LIG넥스원, 고스트로보틱스 인수 소식에... 20%대 강세",1
"아프리카TV, 트위치 여캠 스트리머 절반만 영입해도 수혜 가능-다올",1
SEC 美 투자자문사 AI 사용 실태 조사한다 왜?,1
"[르포] ""터뜨리고 불지르고""..매일 폭음 견디며 가스안전 외길",1
삼정KPMG가 분석한 '2024년 韓유망 산업' 기상도는?,1
"교보증권, 현대차 ELB 1종 발행",1
LG전자 주가 부진...증권가도 눈높이 낮췄다,1
"[속보] 코스피, 0.28% 오른 2524.79 출발...코스닥 831.83",1
"""대통령실 지키는 로봇개 업체""...LIG 넥스원,고스트로보틱스 인수에 ‘상한가'",1
"현대무벡스, 해외 수주 지속···내년 몸집 불린다-NH",1
"유안타증권, 미국주식 주간 거래 서비스 오픈",1
"SK하이닉스, 올 4·4분기 흑자전환-키움",1
"하나증권 ""어르신들 따뜻한 겨울나기 도와요""",1
"""내년 ESG 화두는 공급망 실사… 선제 대비 필수""",1
"디지털대성, 주당 200원 현금배당 결정…""12년 연속 배당""",1
"[fn마켓워치]하나증권 ""글로벌 부동산서 자산가치 하락 압박 존재""",1
"신한·KB·한투證 공동주관, 인니 기업 8500만달러 규모 김치본드 성공",1
"""XBRL 생태계 구축 직접 참여… 재무정보 데이터화 집중"" [인터뷰]",1
작년 '10대 재벌' 내부거래 196조…1년새 40조원 늘었다,1
"미래에셋증권, 다우존스지속경영 지수 12년 연속 편입",1
"“고객 중심으로”···현대차證, 공정위 CCM 인증 획득",1
"한투운용, TDF 시장 수익률 1·2위 모두 석권",1
"BGF리테일, 영업익 증가한다...본부 임차 확대 효과↑-IBK투자증권",1
내년 '경방' 은 내년에 발표..최상목 공식데뷔는 1월,1
"""미국에 천재 한인 탄생했다""..13세 美로스쿨 들어가 18세 검사된 '이 남자'",1
"가자 주민들, 하마스 지도부에 투항 요구",1
COP28 '화석연료 단계적 퇴출' 합의문구 놓고 막판 갈등...폐막시한 연장,1
"美 11월 소비자물가, 소폭 상승...시장 반응은 차분",1
"美 인플레 둔화세 지속… 옐런 ""연착륙 향해 가고있다""",1
[fn마켓워치] 중기 자금조달 돕는다더니… 대기업만 혜택 보는 QIB채권,1
"[특징주] 상장 첫날 따따블 LS머트리얼즈, 이튿날도 '강세'",1
"[특징주] 블루엠텍, 코스닥 첫날 180% 급등",1
내년 '온디바이스 AI' 개화…수혜주 옥석가리기,1
야놀자 나스닥 가나… 관련주 들썩,1
"현대지에프홀딩스, ‘기업지배구조보고서 공시우수법인’ 선정",1
"[fn마켓워치]인비저닝·유나이티드 에어라인·MS·DSC, 美 카본테크에 베팅",1
"네타냐후, 美 가자전쟁 이후 계획 거부...""팔레스타인 당국 가자통치 반대""",1
"[fn마켓워치]내주 국일제지, SM 품에 안기나",1
[fn마감시황] 외인 변심에 와르르...2510.66,1
삼성-ASML 맞손 '1조 합작' R&D센터 출범..EUV수혜주 살펴보니,1
코스피200 정기변경 D-1… 신규 편입·비중변화 종목 '들썩',1
숨고르기 장세에 테마주 열풍… 단기과열종목 급증,1
"한미약품, 견조한 실적부터 비만 의약품 모멘텀까지 -이베스트",1
"옐런 美 재무 ""연착륙 향해 가고 있다""",1
"SK디앤디, 목표주가 3.4만→3.7만-신한",1
"셀리버리, 이사 직무 집행정지 가처분 기각",1
"""야놀자, 드디어 미국행?"" 그래디언트 등 관련주 급등",1
"KT, 기말과 분기 배당 동시에 받자-대신증권",1
"폴라리스오피스, '클라우드 산업대상'서 과기정통부 장관상",1
"나유석 대신증권 IPO담당 전무 ""로봇 기업 상장, 사업성·시장성 입증이 관건"" [2023 미래 로봇 리더스 포럼]",1
"삼일PwC, 회계업계 최초 GRI 공식 파트너 선정",1
"""비에이치아이, 내년 최대 수주 기대""-메리츠증권",1
"빗썸, 대학생 서포터즈 모집...29일까지 지원",1
"드래곤플라이, '아도르 : 수호의 여신' 내달 17일 출시…""사전 예약 진행""",1
'슈링크플레이션' 진짜 있었다.. 맥주·우유 등 37개 제품서 확인 [물가잡기 총력전 나선 정부],1
2030 과반이 “사적연금 ETF로 굴릴 것”,1
"[fn마켓워치] '배민 서빙로봇' 운영사 비-로보틱스, 투자유치 성공",1
“어쩐지 작다 싶더니”...'꼼수 인상' 슈링크플레이션 딱 걸렸다,1
방산·우주항공으로 로봇경제 판 키운다 [2023 미래 로봇 리더스 포럼],1
"바이오솔빅스, 디티앤씨알오와 신약개발 협력 ""오가노이드 개발 MOU""",1
“기후가 기업에 미치는 영향은”···제8회 인증포럼 개최,1
"에스엠, 목표주가 16.5만→13.5만-하나",1
"현대지에프홀딩스, 지배구조 공시우수법인에 선정",1
"[fn마켓워치]SK해운, 연 6.9%에 강제상환특약 내걸고 사모채 발행",1
"한국거래소, 삼성SDI 등 5개사 코스피 공시우수법인 선정",1
[속보]10월 취업자 수 27만7000명↑…넉 달 만에 증가폭 둔화,1
"[속보]뉴욕증시, 연준 금리인하 예고에 1.4% 안팎 상승",1
"은행 ""고소득·유흥업종 이자환급 제외"" 저울질",1
"[특징주]덕양산업, 美 모든 신차에 음주운전 방지 장치 설치 의무화 추진↑",1
"미 금리인하 예고에 국채 수익률 급락...뉴욕증시, 1.2% 상승",1
"한은 ""금리 인하 시사한 美 연준에 금융·외환시장 변동성 확대""",1
'정통 IB맨'의 변신… 위기 빠진 기업 구원투수 되나,1
[fn마감시황] 코스피 FOMC에 환호...1.48% 상승,1
"독 미디어 업체 악셀스프링거, 오픈AI에 콘텐츠 접근 허용",1
"[특징주] 파인엠텍, 폴더블 시장 고성장 수혜...'내장힌지' 강자 호평에 ↑",1
"[특징주]제이티, 삼성전자 차세대 메모리 기술 'CXL' 상표출원..DDR5 최대 수혜 부각↑",1
"[특징주] SK하이닉스, 52주 신고가..시총 2위 재등극",1
"테슬라, 스웨덴서 쓰레기 대란 직면...노조 ""수거 안 한다""",1
"[특징주] 삼성전자, 장중 7만4200원↑... 52주 신고가",1
"99조5179억 vs 98조8650억… SK하이닉스, LG엔솔 넘고 시총 2위 탈환",1
"새내기주 첫날 따블·따따블에 기관, 공모 받은 물량 털었다",1
“2% 확신들 때까지”...길어지는 고물가에도 단호한 한은,1
"'금리인하 기대감'에 한은 ""정책기조 변화 無…단기간 내 저금리 돌아가기 어렵다""",1
"테슬라, 자율주행 선두 지위에 의문...200만대 리콜",1
달라진 파월...비둘기파적으로 변해,1
"""위믹스, 비트코인도 넘어섰다""...빗썸 '위믹스 효과' 톡톡 [코인브리핑]",1
한은 “물가상승률 확신할 때까지 통화긴축 기조 지속”,1
"진격의 SK하이닉스, 시총 2위 탈환...""시총 150조 간다""",1
국내 월배당 ETF 중 최장기간 기록 '월 분배율 달성' 상품은?,1
"베셀, 유상증자 청약률 4945%로 흥행",1
"파월, 미 경제 연착륙 기대...""시장과 눈 높이 맞춰져""",1
"삼성SDS, AI발 클라우드 실적 성장 모멘텀 기대-대신",1
"美 연준, 3회 연속 금리 동결...내년 3차례 인하 예고",1
"추경호 ""부동산 PF 등 일부 취약요인 잠재..취약부분 관리 만전""",1
"'의사' 사로잡은 굿닥 ""최근 두 달만 3·4분기 총량 상회""",1
신산업 발목 잡는 규제 개선...고가항암제·소프트웨어 절차 간소화,1
美 금리인하 기대감에 20원 넘게 빠진 환율…1290원대에서 등락,1
연준 예상대로 기준금리 동결...내년 금리인하 돌입 유력,1
"""국민 10명중 1.5명만 '텅스텐' 방산 전략자원 인식""",1
"[fn마켓워치]MBK 어쩌나..조양래 한국앤컴퍼니 명예회장, 지분 인수 참전",1
"'돌싱 카페'서 만난 사실혼男, 주식으로 빚만 남긴 채 결별",1
"대아티아이, 2500억 규모 오송 철도관제시스템 수주",1
"[fn마켓워치]GIC, '더 익스체인지 서울' 매각 본격화",1
"NH투자증권, 결산배당일 변경",1
"[fn마켓워치]퓨처플레이, 혁신성장펀드 420억 클로징",1
"[fn마켓워치]태영건설, 신용등급 강등시 '여의도 본사' EOD 위기",1
"[속보]EU 정상회의, 우크라 회원가입 논의 합의",1
"한은-국민연금, 350억불 외환스와프 1년 연장",1
"[특징주] 이정재 테마주 와이더플래닛, 거래재개 첫날 ‘상한가’",1
年18억달러 투입 '캔서문샷'...K바이오株 주가 상황은,1
"[특징주] 신테카바이오, AI 신약개발사 '최초' 자체 슈퍼컴센터 가동...사업 기대감 ↑",1
"티엘비, 목표주가 2.9만→3.2만-대신??",1
"네이버, 펀더멘탈 개선 기반해 매수해야 할 타이밍-한투",1
“美부동산 공실률은 ‘평균의 오류’···내년 리츠의 시간”,1
"한국기술신용평가, 서울홍릉강소연구개발특구와 K-바이오 지원",1
"[fn마켓워치]삼성·미래·IBK·대교, 영상처리 AI에 베팅",1
"""금리인하로 구매 부담 줄어든다"" 현대차-기아 강세",1
"한양證 ""파인엠텍, 내장힌지 최강자...해외매출 비중도 급증 기대""",1
"[fn마켓워치]박철완 ""금호석화, 자사주 상호 교환 통한 회사간 사호주 보유에 강력 대응""",1
"""나만의 경험 찾아 숨겨진 여행지로 떠난다""···2024년 관광트렌드 'R.O.U.T.E.'",1
"[단독]고급 침구 '알레르망', T412 우협 선정[fn마켓워치]",1
"[fn마켓워치]김양한 KKR 한국 사무소 부대표, 파트너 승진",1
"차이커뮤니케이션, 2023 대한민국 디지털 광고대상 7관왕",1
“사모펀드 활성화? 금융소비자 신뢰 회복이 먼저”,1
경매서 100억원에…메시 월드컵 축구 우승 유니폼 낙찰,1
"현대엘리베이터 ""최고 전문가 공정하게 선임..자본시장법 준수가 문제되나""",1
"디에이테크놀로지, '1조 규모’ 베트남산 순도 99.97% 천연흑연 조달 나선다",1
"[fn마켓워치]MBK, 한국앤컴퍼니 2.4만에 공개매수",1
"KB증권 대표 ""라임펀드 사태 직무정지로 명예실추...징계 처분 정지해야""",1
하나은행 '더 값진 국민연금 페스타' 이벤트 실시,1
"아이티센, '부산디지털자산거래소' 우선협상대상자로 선정",1
"코스콤, 소외된 이웃 위한 공유 주방 설치 지원",1
"한화시스템, 공정위 2023 CP 등급평가 ‘AA’ 획득",1
김제·영암 등 5곳 고병원성 AI 확진…발생 15건 '위험',1
3분기 보험사 가계대출 1조원 증가…연체율 ↑,1
"[fn마켓워치] '클라라 남편' 사무엘 황, 바이옵트로 아티스트 IP 회사로 키운다",1
11월 부산 수출 0.7% 증가…무역수지 2개월만 흑자,1
"KCGI운용, 현대엘리베이터 규탄..""검토 기한 촉박""",1
"KIB플러그에너지, 허성호 대표 1만2700주 추가 장내매수",1
"정영채, 금융위에 불복..옵티머스 중징계 취소소송",1
"IMF총재 ""韓잠재성장률 둔화…여성·외국인 등 노동생산성 강화해야""",1
"'패션 디자인 플랫폼' 노브랜드, 코스닥 상장 예심 통과",1
피벗크리에이티브·오직 '中企 복지대상' 장관상 수상,1
승객들 보는데..지하철서 잠든女 성폭행한 英남성,1
[fn마켓워치]MBK의 반격..조양래 한국앤컴퍼니 명예회장 시세조종 조사 촉구,1
올해 VC·사모펀드 기후기술 투자 40% 줄어···“하지만 지금이 기회”,1
"개미, 2차전지주 탈출 '러시'… 전문가 ""내년 상저하고""",1
원·달러 환율 6.5원 오른 1303.0원 출발,1
[특징주] 열기 아직 안 끝났다... LS머트리얼즈 '상한가',1
"美 기준금리 피벗 기대감, 韓채권시장에 훈풍 몰고오나",1
2024년 'GPT 탑재 로봇' 출시 본격화...어떤 기업이 수혜 볼까?,1
"前 FDIC 이사장, 내년 美 금리 인하 기대 지나쳐",1
"에너지경제硏 ""내년 국제유가, 올해와 비슷한 배럴당 83불 예상""",1
"""크리스마스에 주식 선물하세요"" 유안타증권, 주식 선물하기 서비스 오픈",1
"준신위, 카카오 계열사 합병·주식 대량 거래 사전 검토한다",1
"""백화점 부진 신세계, 목표주가도↓""",1
"개인 외면하는 애증의 배터리株, 내년 '상저하고' 흐름 예상",1
"키움證 ""큐리옥스바이오시스템즈, 세포분석 공정 강자…성장 잠재력↑""",1
"?“40대女, 14세 연하남 아이 가지면 놀려도 돼?” 美여배우의 일침",1
"신한카드 후원 스노보드 국가대표 최가온, 월드컵 우승",1
배당기준일 바꾸는 상장사… 올해 배당투자 길어진다,1
"[fn마켓워치]카카오벤처스, 신임 CEO에 김기준 부사장",1
“카뱅에서 한국투자증권 IRP 계좌 개설한다”,1
"이도-디딤돌 재단, 클럽디 꿈나무 150명 수료생 배출",1
"크레버스, 이동훈·김형준 각자대표 체제 ""사업 강화 본격 드라이브""",1
"배당기준일 연말→내년...가을 배당투자자들 ""아차""",1
선릉 ‘위워크타워’ 매물로 나왔다,1
NH-Amundi운용 '하나로 TDF' 설정액 1000억 돌파,1
LFP 배터리 신사업 인프라 구축한 자이글,1
"'게임社 지분 투자' 비유테크놀러지, 입점형 블록체인 소셜카지노 진출",1
"대신증권, 배당기준일 변경…내년 2월 이후로",1
국내 외국인 취업자 90만명 돌파...30대 이하가 절반 이상,1
"샌드박스네트워크, 2025년 하반기 상장 추진.. IPO 주관사 선정",1
내년 공공기관 청년인턴 2만2000명 채용,1
대기업 비영리법인 96곳 계열사 주식 보유…주총서 '찬성표' ??,1
"""건설사 PF우발채무 22.8조원...내년에도 리스크 여전""",1
호주 국보 와인 '펜폴즈' 갤러리아 백화점 팝업스토어 오픈,1
"NH투자증권, 세대교체..분위기 쇄신",1
국회 청문회실 남성 2명 성관계..영상 확산에 美 '발칵',1
"""인구급감, 대응 뭐냐""…부총리 청문회서 쏟아질 저출산 대응책",1
"LIG넥스원, 고스트로보틱스 인수로 성장동력 확보...목표가↑-IBK투자증권",1
"5대 은행, 해외 부동산펀드도 원금손실 위험",1
"""AI·배터리·원자력·스마트농업·로봇"" 삼일PwC, 내년 5대 유망산업 선정",1
"美, 네타냐후와 마찰, 퇴진까지도 원해-스카이뉴스",1
"NH투자증권, 연금준비진단·연금상품 픽 서비스",1
"'30조→3000억' 파페치의 몰락..""6500억 못 구하면 부도"" [명품價 이야기]",1
"상품강세론자 골드만, 내년 유가 전망 하향...배럴당 85달러가 고점",1
[e종목은 왜] 분기 최대 실적 전망에도 주가 주춤… 저평가된 LG이노텍,1
"[특징주] 제이엔비, 반도체 진공장비 기술력↑…삼성전자 20년간 러브콜 부각",1
"[특징주] ‘HMM 인수우협’ 팬오션, 9%대 급락... 동원산업은 강세",1
원·달러 환율 5.3원 오른1302.5원 출발,1
"[fn오전시황] 코스피, 외인·기관 매도에 소폭 하락...2565선",1
"애플, 스마트워치 미 판매 중단...바이든 거부권에 희망",1
"한국앤컴퍼니 조희경 ""제대로 된 경영자가 회사 경영해야""",1
"[fn마켓워치]배상승 뉴패러다임인베 대표 ""제2의 블루엠텍 키울 것""",1
"[fn마감시황] 코스피, 개인·기관 매수에 상승...2568선",1
"최상목 ""공매도 한시 금지 자본시장 신뢰위해 필요""",1
석유메이저 BP도 수에즈운하 포기...유가 2.6% 급등,1
"LG이노텍, 내년 하반기에 회복세 진입-KB",1
외환시장 29일 휴장...1월2일엔 개장시간 한시간 늦춰,1
기업 수출 늘자 달러화예금 59억 달러 '쑥'...거주자외화예금 두 달 연속 증가,1
"[fn마켓워치] 군인공제회, 국내 블라인드 펀드 운용사 선정...총 3000억 규모",1
반도체 업황 회복에...관련 테마ETF도 '씽씽',1
"[fn마켓워치] 사학연금, VC 블라인드 펀드 위탁운용사 3곳 선정..총 450억 규모",1
"[fn마켓워치] 과기공, 결국 사옥 매입 '불발'",1
"[속보]니콜라 창업자 밀턴, 징역 4년 선고",1
"신안리튬, 지주공동개발 사업 추가 약정",1
"美 연준 인사, 내년 '금리 인하' 언급...신중론도 있어",1
2024년 바이오헬스케어 3대장 '소부장·국산화·비만' 관심株는?,1
"LG전자, LGD 1.36조 유상증자에 4941억원 참여",1
"[특징주] LG디스플레이, 1.36조원 규모 유상증자 소식에... 5%대 급락",1
"삼성증권, 코스피-코스닥 대표지수 추종 ETN 2종 상장",1
"비츠로시스 “상림이엔지, 수질원격감시 우협대상자 선정”",1
한투 “태영건설 PF 우발채무 7200억...특단의 대책 필요”,1
"제일기획, 내년도 본격적인 성장 기조 전환-흥국",1
"NH투자증권, 가족친화 우수기업 선정",1
"미래에셋 창업주 박현주 회장, '올해의 국제최고경영자상' 수상",1
"브릭메이트, 국내 최초 '멀티 AI 프롬프트 마켓' 30일 오픈",1
"유진투자증권, 서울시립미술관과 함께 신진작가 후원",1
"[fn마켓워치]워버그핀커스-엠큐그룹, 韓 현대식 물류센터에 투자",1
"[fn마켓워치]마스턴아메리카, 하이로닉 북미 진출 돕는다",1
키움운용 'KOSEF 글로벌AI반도체 & 글로벌전력반도체 ETF' 출시,1
"디에이테크놀로지, 한국세라믹기술원에 '베트남산 천연흑연' 성분 분석 의뢰",1
"니콜라 창업자 밀턴, 징역 4년 선고",1
초강력 허리케인에 17명 사망했다..아르헨·우루과이 악몽,1
"[속보] 코스피, 0.08% 내린 2564.81 출발",1
"[fn오전시황] 코스피, 美 증시 반등에 강보합...2608",1
"[특징주] 올해 마지막 IPO DS단석, 상장 첫날 ‘따따블’",1
?[fn오후시황] 코스피 개인-외국인 매수에 상승...2606.61,1
"[특징주] 삼성전자·SK하닉, 나란히 52주 신고가 경신",1
"[특징주] 태영건설, '슈퍼개미' 지분 매입 소식에 급등",1
증시 주도 업종 바뀐다...'잠룡' 꿈틀,1
연일 매서운 추위에…전력수요 올겨울 최대치 기록,1
"""상속세 내느니 떠난다""...작년 한국 백만장자 800명 이민",1
'배달치킨' 대신 '마트치킨'..高물가에 외식 줄였다,1
"사학연금, 수익률 11.8%·운용수익 2조원대 돌파",1
"금감원 특사경, '배터리 아저씨' 박순혁 작가 자택 압수수색",1
"아이텍 ""자회사 비에이에너지, 2차전지 열폭주 방지 기술 확보""",1
"SK증권 ""지금은 중소형 제약·바이오주 주목할 시점""",1
"KC코트렐, 대만전력공사와 물가상승분 반영 공사비 증액 확정",1
"윙스풋 ""올해 순이익 30% 배당 계획""",1
"글로벌텍스프리, 9300→7600-DS",1
[fn마켓워치]MBK 쓴 잔..한국앤컴퍼니 공개매수 실패,1
"클라우드 구축한 핑거, 'MSP 사업' 진출..금융권 공급",1
"쓰리에이치, ‘퍼스널케어 융합 얼라이언스 육성사업’ 우수과제 선정",1
"신테카바이오, 1월 'JP모건 헬스케어-바이오텍 쇼케이스' 참가",1
"삼표시멘트 ""지속적 ESG 경영 강화로 업계 선도""",1
"기재차관 ""제품 용량변경 공개 의무화…내년 1분기 마무리""""",1
"삼성증권, 연말까지 타사주식 입고때 최대 100만원 지급",1
"신한인도네시아은행, IFC에서 2억달러 투자 유치",1
"씨씨에스 ""서울사무소 개소, 신사업 박차""",1
"지오릿에너지 ""엑스트라릿, 튀르키예 초저농도 염수서 리튬 추출""",1
"그린플러스, 8500평 규모 스마트팜 복합연구단지 오픈",1
"포스코인터, 4·4분기 영업이익 부진할 것... 신규 사업 기대감은 유효-신한",1
“30만원 벌었다”... 올해 마지막 새내기주 DS단석 '3호 따따블',1
"코스피, 개인 매도에 이틀연속 조정...2600선 내줘",1
인간 모낭 오가노이드 기반 탈모치료제 사업화 돌입한 강스템,1
앙골라 탈퇴로 OPEC+  담합 '흔들'...유가 더 떨어질까,1
[단독] 내년 NPS 거래증권사 나왔다···NH 등 10개사 탈락,1
"거래소, ‘KRX 퓨처스타 제 3기’ 수료식 개최",1
"대신자산운용, 국고10년분할매매펀드 4달 만에 목표수익률 달성",1
"금융위 증선위, '회계처리 위반' 유네코 증권발행제한",1
한투운용 올해 마지막 作···투자자 최선호 美주식 모았다,1
"NH-아문디 운용, HANARO 글로벌생성형AI 액티브 ETF  한 달 수익률 7%↑",1
"KB운용, 글로벌 배터리 리사이클링 ETF 미국 상장",1
"엘앤케이바이오 자회사 이지스스파인, 美경쟁사와 영업비밀 침해소송 합의",1
"[특징주]  메디콕스, 이오셀과 배터리셀 JV설립 추진 소식에  '강세'",1
이번엔 AI 스마트폰이다… 삼성發 프리미엄폰 전쟁 불붙나 [갤럭시S24 이렇게 나온다],1
대기업 총수일가 136곳서 '미등기임원' 재직,1
"KB증권, 자산관리 가이드북 신년호 발간… "" AI, 반도체, IT 매력 부각""",1
"[특징주] 일진파워, 꿈의 에너지 '51조 규모' 핵융합 상용화 기대감...핵심원료 기술력 ↑",1
"[특징주] 삼성전자, 2년여만에 최고치... 52주 신고가 재경신",1
"[fn오전시황] 코스피, 2600선 두고 기관-개인 힘겨루기",1
"""붕어빵 한마리에 4000원?""..명동 간 유학생 미친 물가에 '경악'",1
총수일가 이사 등재 비율 상승 전환…회장은 2.8개 이사 겸직,1
"광해광업공단, 삼척 취약계층 집수리 비용 지원",1
"원·달러 환율, 4원 내린 1299원 개장",1
"영국 싱크탱크 ""한국, 2028년 세계 9위 경제대국 도약""",1
"""끝나도 끝난게 아니다""..한국앤컴퍼니 vs. MBK 분쟁, 2라운드 점화되나",1
"""크래프톤, 中 신규 규제 영향은 제한적""-미래에셋증권",1
"NH증권 ""파인엠텍, 2차전지 실적증대 기여..힌지 적용 디바이스 확장도 호재""",1
"유럽 신약허가 신청 나선 HLB, 전문 컨설턴트 선정",1
"엠젠솔루션, 유증 청약 흥행…경쟁률 '7만1514%'",1
'인도 IT 서비스 산업' 분석한 미래에셋증권,1
“상위 1%가 7.5할”···과점 못 벗어나는 ETF 시장,1
"[fn마켓워치] MBK파트너스, 日노인케어업체에 '통 큰' 베팅",1
"MBK, 한국앤컴퍼니 공개매수 무산...""응모주식수 최소수량에 미달""",1
"한화운용 ""노후대비 연금저축·IRP 이렇게 굴리세요""",1
개미들 폭풍매수...은행고배당 ETF '잘나가네',1
[fn마켓워치]증권사 ‘희비’...2024년 NPS 거래증권사 선정 관전포인트는,1
미·중 정책따라 웃고 우는 신재생·게임주,1
"전기차 배터리 화재 숙제...파라텍, 진압 특허 2건 등록",1
"거래소, 불법 공매도 방지 전산화 토론회 개최...27일",1
"""발견 시 절대 개봉하지 말 것""..호주 해변에 떠밀려온 수상한 꾸러미, 대체 뭐길래",1
출생아 64만명→ 25만명 '뚝' 35~39세 구간 출산율만 증가,1
"거래소, 내년부터 영문공시 서비스 제공",1
"인텔, 이스라엘에 32조 투자…새공장 건립 합의",1
"지오릿에너지, 글로벌 행보 빛 볼까...美할리버튼과 'DLE' 상용화 추진",1
"장영진 1차관, 대구성서산단 간담회",1
‘MZ 취향저격’ 삼성증권 유튜브 구독자 170만,1
"유바이오로직스, '콜레라백신' 유비콜-S 수출용 품목허가 및 생산량 늘린다",1
"하나증권 서면금융센터, '증권 투자설명회' 개최",1
총선 이후로 미룬 전기요금 인상… 소비자 부담만 더 커진다,1
세금포인트로 백화점서 할인받자,1
"동서대 디자인대학, '2023서울디자인 페스티벌'서 크리스마스 테마로 호평",1
"레고켐, 얀센에 17억달러 기술이전 계약",1
"[fn마감시황] 코스피, 배당락 우려에도 2600선 지켜... 코스닥도 ‘동반 상승’",1
"[속보]뉴욕증시, 산타랠리 속 3대 지수 일제히 상승",1
스웨덴 나토가입 마지막 걸림돌 제거...튀르키예 의회 외교위 승인,1
"국민銀, 이상 외환거래 관리를 위한 'KB-Safe Trade System' 구축",1
