뉴스제목,주가변동
세 자녀 암으로 잃고 본인도 혈액암으로 사망한 브라질 남성… '이 증후군' 때문,1
"[THINK ENGLISH] 잼버리 대회 악몽 남긴 새만금, 대체 어떤 땅이길래",1
"정다래씨 남편 양육비 미지급 논란… 전 배우자 ""양육비는 안 주고 해외여행 다녀""",1
"""삭발하고 싶다""...독일 스카우트 대원 6명 낙산사서 삭발 체험",1
경찰 장갑차까지 동원했는데…신림동서 또 대낮 ‘묻지마 흉악범죄’,1
"S. Korea, US, Japan leaders to formalize new 3-way partnership at Camp David",1
"부부간 성관계는 언제든 동의된 것이다? 숨겨진 범죄, 아내강간",1
대구 동구·북구 일부 지역 낙동강→운문댐 수계로 환원,1
"관광객 발길 끊긴 제천한방명의촌...제천시, 명성 회복 고심",1
[독자의 숨은 명산 제천 십자봉] 촉새가 숨겨놓은 명품 이끼계곡,1
‘연구 한계’만 캐묻는 60인의 변호인단… 과학은 또 ‘오역’될까,1
"[얼마예요] ″얼굴 다 고쳤어요”…‘성형 커밍아웃’ ★들, 억소리나는 수술비",1
만39세에 희망퇴직을?…은행원들 “11억 받고 인생 2막 떠납니다”,1
무심코 방치한 두꺼운 각질... 알고보니 실명 전조 증상?,1
"[이사람] ""주가 오르나요?""... 끝내 '합병 숙원' 푼 서정진",1
한탕주의 욕망으로 출렁이는 초전도체 테마주 과열,1
"정연주 ""15년 전 이명박, 이번엔 윤석열이 해임했다""",1
"증오언어·선동재능이 만들어낸 이재명 신화, 그 끝은?",1
"잃어버린 마을의 기억, 수면 위로",1
Z세대가 아이폰 대신 갤럭시Z 접게 하는 법 [視리즈],1
지리산 품은 하동 화개 씨름 선수들로 떠들썩,1
전문가 8명 중 7명 “서울·수도권 집값 회복 가속화할 것”,1
무작정 먹다 병 키운다…단백질의 두 얼굴,1
"""한 번에 500만원씩 받았다""…20대女 몸속에서 나온 '3억 정체'",1
“한번 하는데 500만원 줬다”…20대女 몸속서 발견된 이 놈의 정체,1
"“이러다 택시기사와 싸움나요” 카카오택시 2000원 ‘팁’ 도입, 난리났다",1
실종 여고생 나흘 만에 발견…“보호자에 인계 예정”,1
"""아이 구해주셔서 감사"" 119센터에 배달된 치킨 45세트",1
서울과고 자퇴 백강현군 父 “언어폭력에… 27㎏→22㎏”,1
"태국 발칵 뒤집은 대형 조각상…불교 단체 ""악마 숭배 조장"" 비판",1
"[영상] 장제원 ""이동관 후보자, 사모님이 모는 차를 타고 온 걸 보고…""",1
"“봉천동 여고생, 실종신고 당일 옷 갈아입었다”",1
"'김연경 폭로' 이다영에…""식빵언니인 것 몰랐냐"" 전여옥 일침",1
"컵라면 8인분 먹방…'이것'까지 폭풍 흡입, 위암 발병률 4.5배↑",1
이미 건물 1층 사라졌다…유럽이 침수서 살아남는 법,1
"백강현 父, 학폭 정황 폭로…""생계 어려워 유튜브 계속""",1
"“김연경이 욕 달고 산다고? ‘식빵언니’ 모르는 국민 있나”…전여옥, 이다영에 일침",1
[단독] “아디다스 120만 한 110 사이즈 어떻게 파나” 점주 분통,1
"""'시라카와 축! 사망', 상하이 시내에 축포 터졌다""…윤봉길 의거 '그 후'[이기환의 Hi-story]",1
"관악구 실종 여고생, 5일 만에 발견…“건강상태 이상 없어”",1
"노래방서 성관계 거부당하자...30대女, 맥주병으로 남친 폭행",1
[가족] 1m 목줄에 묶인 채 5년간 밭 지킴이로 살았던 믹스견,1
"명량대첩축제 ‘다나카상’ 배제키로…위원장 “다나카, 이순신·안중근 무서워해 섭외”사과문",1
해외 원정 '막장 유튜버'의 최후…구속 송치+수익금 추징,1
"봉천동 실종 여고생, 신고 나흘만에 영등포구서 찾아",1
"""범죄 중대성 크다""…구속된 '신림 살인범'은 최윤종",1
"실종 여고생, 보라매공원서 환복 했다…인상착의 보니",1
만취 상태서 차 몰다 4차선 도로서 잠든 20대 입건,1
"""그 시간에 왜 혼자 운동하러 갔냐고요?""‥'신림동 성폭행' 유족의 절규",1
한국인 '커피 사랑' 예전만 못한 까닭은,1
‘신림 교사’ 동료 분노 “사람 죽여놓고 빠른 쾌유?…교복입은 제자들 서럽게 울어”,1
"""매일 아메리카노 마셨는데…이게 무슨 일?""…커피 수입 규모 5년 만에 감소한 이유는 '이것'",1
[출근길 인터뷰] 물놀이 후 멀쩡했는데…'마른 익사' 알고 있나요?,1
위험성 높은 신종 코로나19 변이 '피롤라' 등장…각국 보건당국 긴장,1
"[속보] 서울 봉천동 실종 여고생, 오늘 새벽 영등포구서 발견",1
"""학폭으로 쫓겨났으면서 '식빵 언니' 폭로해 복귀 준비""...이다영 저격한 전여옥",1
"""왜 안해줘"" 노래방서 성관계 거절한 남친 얼굴 맥주병 깨 찌른 30대 여성",1
마이크로 LED 뒷짐 진 한국 中 · 대만에도 인프라 뒤처져,1
"아침에 쓴 수건, 저녁에 또 쓰면 생기는 일",1
“소통 안된다” 재택근무 거둬들이는 회사들... 직원들 의견은 분분,1
"이다영 '김연경 폭로'에 전여옥 ""'식빵언니' 모르는 국민 있나""",1
쌍둥이 폭로에 여자배구 시끌…휴대전화 화면 캡처본도 공개,1
잼버리가 드러낸 한국식 행정 시스템의 무능,1
두 달 이상 빨리 나온 쌍둥이…한 명이 심상치 않았다,1
"""급매 찾는데…"" 급매 못 잡아 '목 타는' 부동산 [현장]",1
"'2호선 흉기난동' 50대男…""뭘 인정하나"" 혐의 부인",1
"런웨이 휩쓴 백발의 남자... ""저 사실, 공무원이었어요""",1
"'전교꼴등, 학교 이미지 실추 마'…""선배맘 협박"" 10세 천재 백강현 자퇴",1
서울 봉천동 실종 여고생 무사히 가족 품으로…나흘 만에 영등포구서 찾아,1
"[THINK ENGLISH] K2 등반가, 죽어가는 짐꾼 외면하고 등반 계속했다는 의혹 휩싸여",1
"갤럭시S24 울트라, 이렇게 나올까",1
"尹부친상 빈소 풍경, 文모친상 때와 차이점은?",1
"SNL 출연한 김의겸, 한동훈에 ""10억 소송, 빨리 힘 좀 써달라""",1
사법 처리 위기 몰린 김범수 카카오 창업자,1
다시 논란 휩싸인 오메가3... 먹어야 하나 말아야 하나,1
'정부24' 접속 불통…주민등록 사실조사 마지막날 이용자 불편,1
[등산시렁 지장산 계곡 피서] 에어컨 없는 집에서 탈출하다,1
"[변화] 뉴스타파 X 참여연대, '대통령실 직원 명단 공개소송' 1심 승소",1
"Korean Air to measure passengers’ weights for better safety, efficiency",1
"""등교한다""..서울 관악구서 실종된 여고생, 닷새 만에 발견",1
"중앙선 넘은 SUV, 차량 2대와 충돌 후 전복… 7명 부상",1
"[OTT레이더] 세 번의 인생, 세 번의 살인 넷플릭스 '마스크걸'",1
"""어? EV9인 듯 한데 좀 작네""...EV5 국내 출시 언제쯤?",1
건조기 필요한데 공간 부족하다면…'LG전자 세탁건조기',1
"네이버가 만들 초거대 AI 세상, '하이퍼클로바X'로 만난다",1
"로또 1081회 당첨번호 1등 23억, '실화냐? 또 자동 터지다니'",1
또래보다 젊은 ‘동안’의 이유?…뜻밖의 습관도 포함,1
흑해곡물협정 파기 후 우크라 곡물 수출 30% 급감…러는 호황,1
월세 27만원인데 관리비 105만원?...세입자 울리는 ‘꼼수’ 이제 “꼼짝 마”,1
"""자유롭게 입으세요"" 포스코도 청바지·티셔츠 OK",1
초전도체에 달려드는 ‘불나방식 투자’,1
"""제2의 초전도핵융합장치 필요…글로벌 협력하려면 거대 인프라 확충해야""",1
권태선 방문진 이사장 해임…방통위 김효재 대행체제서 네 번째,1
[영상] 실랑이 벌이다 돌연 삽으로 '퍽'.. 쓰러져도 무차별  폭행,1
매일 화장하던 이 남자…‘남자들 화장발’을 세워주다  [이코노 인터뷰],1
"[속보] 잼버리 야영장서 환자 8천여 명 발생.. ""벌레물림이 가장 많아""",1
신림동 성폭행범 '강간살인'으로 혐의 변경… 최고 사형·무기징역,1
"[속보] 봉천동 실종 여고생 나흘만에 발견…""건강 이상 없어""",1
"[뉴스비하인드] '은폐하려 집단린치' ""고 채수근 상병 죽음에 수사 외압""···'시중은행 전환에 찬물' 대구은행 불법 계좌 적발",1
"이화영, 이해찬 지키려 이재명 버렸나",1
[오늘 날씨] 오후 '강한 소나기' 예상…덥고 습한 '찜통더위',1
‘입주 따로 학교 따로’ 에코델타 학부모 노심초사,1
"대학은 거기 있어, 여자들은 갈 거야",1
보은대추 많은 비에 역대 최저 작황 전망... 대추축제 비상,1
"""법 위에 돈"" 폭염 노동 끊지 못하는 이유 [추적+]",1
"갑자기 어지럽고 구역질, 귀·뇌에서 보내는 위험 신호",1
“주말에만 운동해도 된다” 새 연구 결과 발표,1
나이키가 어쩌다가...“땡처리 해야할 판” 43년만에 급락한 주가,1
"""여보, 우리도 새 아파트 가자""…집값 빠질 때 신축 '나홀로 상승'",1
"""이사비 154만원 받고 나가라?""…'철근 누락' 보상책 논란",1
"하이브 1조원 쏟아부었는데…아리아나 그란데, 소속사 결별설",1
"티맵, 헤드업 디스플레이로도 본다",1
"김용민 ""168석으로 尹 탄핵 발의하자, 민주당 단독 가능""",1
딸과 성인용품 가게 가고 딸 앞에서 플러팅…'파격의 엄마' 전혜진,1
"“비만보다 더 위험한 ‘이것’, 치매 전조증상일 수 있어”",1
"“50년 만에 처음”…세계 유일 민무늬 기린, 미국서 태어나 [잇슈 SNS]",1
274m 상공에서 '뚝' 끊어진 선…케이블카 고장으로 14시간 벌벌,1
'신림동 성폭행 살인범' 30세 최윤종…머그샷 공개(종합),1
"“와, 대한민국 완전히 망했네요”…미 석학 탄식한 이유",1
"""탕후루, 짜증나네요""…만들다 화상 입고 길거리엔 끈적한 쓰레기, 'NO 탕후루'",1
“오늘이 회 먹는 마지막 날”…바지락칼국수 사장님도 울상,1
"""'토막살인범'의 얼굴을 공개합니다"" [그해 오늘]",1
“싸다고 생각해서 들어갔는데 매일 내려요”... 공포에 떠는 중학개미,1
대낮 너클 끼고 성폭행·살인…'30세 최윤종' 머그샷 공개,1
"""성관계 거부해?"" 5살 아이 보는데 아내 폭행하고 흉기 위협한  30대 집유",1
"[씬속뉴스] 서울교육청 관계자, 백강현 측 접촉도 않고 ""다시 등교키로"" 발언 논란",1
“휴대폰에 뜬 이 ‘녹색불’ 봤지?” 무시했다간 무서운 일이,1
"무려 3개나 생겨버린 태풍 상황, '최악의 상황' 온다면... [Y녹취록]",1
"""헐값에 근무"" 빌보드 홀린 무명가수…정치권도 '시끌'",1
“숟가락 떨어뜨리면 500원”… 추가비 식당 놓고 ‘시끌’,1
"""아기 낳았으니 방 하나 더 만들자""…래미안, 집 패러다임 바꾼다",1
만취 30대 모르는 여성에 세제통 던져…피해자 뇌진탕 급성 스트레스 장애,1
"""한국 주스 숙취에 좋더라""…美 코스트코 입점",1
한강 보이는 단칸방 11억…'평당 1억' 고급 아파트 어디?,1
"[수요동물원] “표범놈, 죽어봐라!” 조폭 원숭이의 ‘집단 다X리’",1
천안서 119 구급차 BMW와 충돌해 70대 환자 보호자 사망,1
"""신림동 다니던 손님들 더 찾아와요""…공실 없는 '샤로수길' [현장+]",1
[영상] 갑자기 쏟아진 폭우에 '도로 잠기고 하수구 역류하고',1
암꽃게 1㎏당 8000원···이번 가을 꽃게 실컷 먹을 수 있을까,1
"""닭강정 잘 팔았더니…제가 박쥐같이 행동한 걸까요?""",1
'신림역 흉기난동' 조선 첫 재판…'신림동 성폭행' 신상공개 결정,1
수백억대 PF대출금 횡령 은행원…146억어치 골드바·현금 압수,1
[단독]백강현 “등교 재개” 하루 만에 다시 “자퇴”,1
"'좀 자중하라' 지지자 쓴소리에...조민 ""의미 없이 놀러 다닌 것 아냐""",1
"`신림동 등산로 성폭행` 살인범, 머그샷 촬영 동의...23일 공개될 듯",1
"""폭로 또 나올까"" '식빵언니' 김연경, IOC 위원 무산에 '무차별 저격'까지",1
서이초 사망 교사 '갑질 의혹' 학부모는 현직 경찰관과 검찰 수사관,1
"2세대 레이 EV 가격 최소 2735만원, ""다마스 빈자리 레이 EV가 채울까""",1
4시간 머문 '감사한 손님'…CCTV 보니 악몽이 됐다,1
"""너무 놀러다녀""... 자신 향한 비판 '정면 반박'한 조민",1
유독 평소보다 오래 있던 카페 손님‥'쎄한 느낌'에 CCTV 봤다가 '경악',1
"日, 오염수 24일부터 30년간 방류…정부 “계획과 다르면 즉각 중단 요청할 것”",1
"노부모를 위해 이렇게까지 하는 나라, 부럽지 않습니까? [이봉렬 in 싱가포르]",1
"아일랜드 20대 여성, 얼굴 몰라보게 변했던 이유는?",1
'자택서 친조카 수차례 성폭행' 40대男 무죄 나온 이유,1
"31일 코로나19 2급→4급 하향…""병원급 의료기관 마스크 유지""",1
16층 아파트서 화재 5명 사상..21명 구조ㆍ32명 대피,1
"백강현 아버지 ""'학폭 없었다' 사실 아냐""",1
Z세대 취업하고픈 대기업 1위 '삼성전자'...3위 네이버,1
"전기차 때문에 무시됐던 '이 차', 요즘 없어서 못 판다",1
"시청자 폭행‧살해 후 시신 유기 BJ, 징역 30년 확정",1
"""이런 결과 나올 줄 알았다"" 日오염수 방류 정부 대응 개탄한 기자",1
"[심층] 대구 학교 급식 노동자 ""폐암과 골병으로 다 죽어간다""",1
"죽음으로 내모는 교육 시스템, 또 ‘땜빵’할 것인가?",1
카페에서 '4시간 동안' 음란행위 하다 도망친 남성 '공분',1
경찰 ‘코드제로’ 발령시킨 익산 편의점 총기강도…잡고 보니 ‘장난감 총’,1
틀린 것을 틀렸다고 공익제보 했는데 법원까지 가야 해?,1
대전 신협 강도 베트남으로 도주…'도박 빚'에 범행 저질러,1
"""소파 있어도 바닥 앉아""... 무심코 앉는 습관 허리엔 최악",1
학부모는 어쩌다 공공의 적이 되었나,1
"[변화] 뉴스타파 X 참여연대, '대통령실 직원 명단 공개소송' 1심 승소",1
"'신림동 흉기난동' 조선 ""또래 남성 무차별 살상 아냐… 살해 고의 없었다""",1
"[THINK ENGLISH] 북한, 미군병사 인종차별로 월북했다고 주장",1
"""의심해서 미안해""… '시총 1위' 에코프로, 보름여만에 120만원 회복",1
"LK-99, 상온 초전도체 연구 앞당기는 도화선돼",1
‘집값 바닥론’ 확산...이 지표가 말해준다,1
에베레스트서 일가족 탄 헬기 추락 6명 사망,1
"'3억 받고 5억 더'... 이동관, YTN 추가 제소",1
"[현장] 성폭행 벌어진 신림 공원, 어린이·노인 다니는 둘레길에 CCTV 한 대도 없어",1
조 단위 흑자 내던 우량 기업이었는데…‘5분기 연속 적자’ 위기의 롯데케미칼,1
이재명 선거법 재판 9월은 돼야 1심 가닥 잡힐 듯 [+영상],1
"""전주천에 이어 또""..정읍서도 버드나무 무차별 벌목",1
곳간 빈 롯데그룹…수천억 부동산 매각 나서,1
"우크라, 드론 공격으로 러 초음속 폭격기 파괴…""러 능력 의문""",1
Seosamneung Royal Tombs to fully open to public in September,1
"44년째 무단점용 몰랐던 김해공항 주차장 부지, 점용료 폭등에 화들짝",1
“시라카와가 죽었다” 윤봉길 의거 그 후[이기환의 Hi-story](97),1
"제주 쏟아진 장대비에 굴삭기 '쿵'...""난감하네""",1
천원의 아침밥… 금배지의 한철 장사였나 [인포로 본 세상],1
"갑자기 어지럽고 구역질, 귀·뇌에서 보내는 위험 신호",1
日 뮤지션 출산 후 “태반을 먹었다”,1
"하이브, 걸그룹 제작…글로벌 오디션에 12만명 지원",1
강남 한복판에서 술·마약에 절어 大자로 뻗은 남성,1
하얀 퓨마가 태어났다…전 세계에 딱 4마리,1
윤아도 맛있게 먹고 드라마마다 등장하던 '샌드위치 맛집' 매각 무슨일?,1
싼타페 맞아? '각' 잡고 덩치 더 키웠다…확 바뀐 5세대 타보니,1
"""같은 여자 맞아요?"" 처참했던 얼굴, 꿀피부로 바꾼 20대女 비법은?",1
“정말 역겹다”…이탈리아 뷔페에 ‘초콜릿 범벅’ 여성,1
“수업 중 다쳤으니 2천만 원 달라”…거부한 교사 학부모가 고소,1
80년대 미스 프랑스와 결혼한 ‘화성인 유리마’를 기억하시나요?[옛날잡지],1
[영상] '갑자기 절벽이'…칠레 산사태로 고층아파트 옆 도로 뚝,1
“라면 먹을 때 ‘이것’과 같이 드세요”…식약처 추천 ‘꿀조합’,1
"종이 빨대, 음료 맛 이상해져도 참았는데…충격 연구 결과",1
"진중권 ""오염수 방류 괴담? 무지몽매한 미개인 취급하고 있다""",1
하루 새 미국 구글서 ‘백만 번’ 검색된 이 사람…프리고진 사망도 제쳤다,1
"“‘데이트폭력’으로 사망한 딸, 목 꺾여 끌려다녔다” [그해 오늘]",1
세명 사는 20평 빌라 한달 전기료가 1150만원이라뇨…,1
"[단독] ""5백 명 넘게 식사했는데""...서울 송파구 예식장 하객 '집단식중독' 의심 증세",1
"'샌드위치 맛집' 서브웨이, 13조원에 팔렸다…배라·던킨과 한솥밥",1
"`우갤` 15세 여학생과 성관계한 20대男, 동영상도 촬영",1
"""저 군대 체질 아닌 것 같아요""‥8년 전 '총기 탈영' 최윤종의 과거",1
"도쿄 간 BTS 뷔, 머리채 잡히는 봉변…日팬들도 ""너무해"" 격앙",1
최악도 이런 최악이…“애써 벌어도 쓸돈 없다” 집마다 아우성,1
전 세계 딱 4마리...니카라과에서 탄생한 '하얀 퓨마',1
흔한 카페는 없고 매일 주차 전쟁…'늙은 산단' 젊어질까,1
"[단독]정부, 10월 2일 ‘임시 공휴일’ 추진…“추석 때 6일 쉰다”",1
통풍이 중년남성병이라고?…콜라⋅사이다 즐기는 20대 5년새 50% 늘었다,1
"신림동 등산로 성폭행 살인범 최윤종 ""우발적으로 범행…살해할 생각 없었다""",1
빌게이츠 무면허·휴그랜트 성매매…머그샷도 표정관리한 셀럽들,1
"""또 태풍 오나?""...태풍 사올라 위력 '매우 강'으로 상승",1
"[단독]""까자마자 시큼한 쉰내가""…쿠팡PB '곰팡이 즉석밥' 논란",1
"""푸바오, 中서 짝과 사는 게 행복…아름다운 이별준비 필요""",1
"“아이폰 들고 샷!, 누군가 했더니” 유명 연예인 때문에…속타는 삼성",1
문재인 “하태경 의원 때문에 한마디…오염수 방류 반대”,1
채소 먹으면 단백질 부족? ‘이 채소’는 식이섬유·단백질 다 많아,1
한동훈 장관의 ‘패소할 결심’... 지극히 당연한 판결 “미국 출장비 공개해라”,1
비 그친 뒤 막바지 폭염…제9호 태풍 '사올라' 발생,1
"""윤석열 정권 나쁘니 뭉치자? 국민 설득 못해…언론개혁 요체 알려야""",1
"""차량 절도 열풍 초래했다""…美 시카고 현대차·기아 상대 소송",1
"침묵하던 문 전 대통령의 등판... ""국힘이 드디어 선을 넘었다""",1
중학생 아들과 아내에 살해 당한 남편… 사망 전 노트엔 “가족 보며 다시 힘 얻는다”,1
"태풍 사올라 위력 8월말 '매우강'으로 상승 ""국내 영향은 미지수""",1
"""싼타페 이제 나왔는데"" 현대차 노조, 5년 만에 파업 돌입할까",1
"카카오뱅크, 50년 만기 주담대 논란에…‘만 34세 이하’ 나이 제한",1
"윤, 10월2일 임시공휴일 검토 지시…추석~개천절 6일 쉬나",1
"'어? EV9 닮았는데, 좀 작네""…中 겨냥 'EV5' 베일 벗었다",1
"배달원·대리기사·간병인·학원강사, 소득세 최대 230만원 환급받는다",1
싼타페 직접 타보니…'아빠차'·'오빠차' 모두 만족,1
전세계서 디즈니+ '무빙' 통했다…공개 첫 주 시청 시간 1위,1
안산 주택가서 3살 아이 차량에 치여 숨져,1
"BTS 뷔, 도쿄서 극성팬에 머리채 잡혀…日 누리꾼 ""너무 심하다""",1
"""다 돌아버린 듯"" 단체로 아파트 '민폐주차'…해법은[이슈시개]",1
"등단 30년 차 김연수, “이제 겪은 세상을 그대로 타이핑한다”",1
14명 한꺼번에 무한리필 고깃집서 청첩장?…예비신랑 “남자들은 신경 안써”,1
"프리고진, 핵심 인사들과 추락사…親우크라 러 의용군단, 바그너에 복수 촉구",1
"[헬스+] ""복근 운동하면 뱃살 빠져요?""",1
"""아이폰15 USB-C 케이블, 전송 속도 USB 2.0으로 제한""",1
“한몫 챙기자” 급등락株에 ‘빚투’ 나선 위험한 개미들,1
"이동관 방통위원장 임명 강행… ""언론장악 본격화""",1
"[속보] 尹대통령 ""시대착오적 혁명 등 사기적 이념은 가짜 진보""",1
Enter the contest to name Everland's newborn panda twins,1
"[단독 그후] ""검사 놈아""…경남서 살인·살인미수 5번, 60대 사형수는 누구인가?",1
발인 직전에 뒤바뀐 시신 발견… 충북 국립대병원 장례식장 대형 실수,1
150년 된 당산나무 '쿵'...차량 5대 파손,1
"""우리는 야스쿠니를 떠나고 싶다"" 야스쿠니와 싸우는 일본인들",1
"""살 빼려면 20%는 운동으로""... 어떤 운동 가장 잘 빠질까?",1
"美국방부 ""프리고진 사망, 미사일 피격 때문 아냐""",1
에콰도르 교도소에서 탄생한 페미니스트 단체 이야기,1
"우크라이나 ""러시아 점령 크름반도 상륙""",1
그 많던 사전계약자 어디에...재고 쌓이는 기아 ‘EV9’[백카(CAR)사전],1
"""엄마·아빠가 만든 컬러강판이야"" 동국씨엠, 부산공장에 임직원 자녀 초청",1
"[뉴스공감] 기습 폭우에 피해 속출.. 네티즌, 청주시 안일한 대처 질타",1
‘반공소년’ 윤석열은 자부심에 취해 오늘만 산다,1
"[속보] '잼버리 주무부처' 여성가족부 장관, 국회 현안질의 불출석.. ""여·야 참고인 문제 대치""",1
더불어민주당은 정말 乙을 위한 정당일까,1
"[속보] 검찰, 김충섭 김천시장 영장 청구",1
"4,544km 코리아둘레길 '마지막 퍼즐' 완성되다",1
종이빨대의 배신…플라스틱 빨대보다 환경에 해로울 수도,1
"""이재명 입은 반일, 머리카락은 친일이냐"".. 국힘, 샴푸 심부름 의혹  맹공",1
Anger and fear follow Japan's release of radioactive water,1
박정훈은 ‘제2 윤석열’···대통령 왜 말 없나,1
쿠팡 펄펄 나는데… '이마트 전략' 안 먹히네 안 먹혀 [컴퍼니+],1
"尹 지지율 2개월 연속 30% 초중반대…""日오염수, 잼버리 악재 영향""",1
"갑자기 어지럽고 구역질, 귀·뇌에서 보내는 위험 신호",1
잠자는 자세로 몸 상태 바뀐다[건강 의피셜⑦],1
"""장기 매매도 OK""…돈 찍다 폭망한 아르헨, '전기톱맨' 떴다",1
[단독] 산소호흡기 없이 ‘신림 성폭행’ 현장에…119-경찰 혼선,1
"""호흡기 감염병 확산""…임시 휴교 잇따라",1
"""30분에 7600원"" 서서 자는 '수면 캡슐'…일본 카페에 깜짝 등장",1
"윤세준, 日 여행 중 실종 3달째…현지 주민 “1년에 한두 명 사라져” 언급한 까닭",1
매달 50만원 부었더니…20년뒤 月168만 '콸콸',1
힘 못쓰는 '아빠차'…쏘렌토·싼타페 중고차 시세 '뚝' 무슨 일?,1
"현역 가는 의대생, 4년 만에 2배 급증‥비상 걸린 보건소",1
[속보] 경북 영천서 '흉기 난동' 50대 현행범 체포…1명 숨지고 3명 중경상,1
"'이혼 후 아쉬움' 1위…남성 ""좀 너그럽게 할 걸"", 여성은?",1
"""황토색으로 변한 바다"" 골프장서 유출된 물에 해녀들 피해 호소",1
"""네시, 너 있는 거니?""…50년 만 최대규모 네스호 수색 '빈손'",1
수상한 냄새에 CCTV 설치했더니…中 유학생의 '충격 행동',1
"지뢰, 피할 수 없다면…몸 띄우는 ‘거미 신발’ 보급 나선 우크라군",1
"“조만간 0%대로 뚝 떨어질 것”...전문가가 경고한 성장률, 이유는",1
"올 추석 연휴 6일로 늘어난다…정부, 10월 2일 임시공휴일 검토",1
"정유라, 김윤아 ‘RIP 지구’ 비판 “일본인은 생선 안 먹고, 일본엔 비 안 오냐?”",1
“직원당 1억원 파티 벌이더니” 한순간에 나락…적자 사태 ‘낭패’,1
[속보] 영천서 술 취한 50대 흉기로 옆자리 손님들 찔러…4명 사상,1
"“처가에 갈 때마다 비위 상한다는 남편, 정떨어졌다”",1
"[THINK ENGLISH] 중국은 싫어도 탕후루, 마라탕에 열광하는 한국",1
"[르포] 꿈틀하는 한화오션에 들뜬 옥포…""개가 만원 물고 다닌다던 시절 또 오려나""",1
‘딱 걸린’ 퇴직금 선행…가족도 몰랐다 [잇슈 키워드],1
"'오염수 소신발언' 김윤아에 日 입국금지 청원? 우원식 ""자유 억압""",1
"“내 자식에 수산물 못 먹여” MBC뉴스 속 어민, 민주당 출마자였다",1
"없어서 못 샀던 구찌·발렌시아가, 百 매출 20% 떨어졌다",1
윤 정부에 '반발하지 않는' 국민들... 왜 이렇게 됐을까 [전강수의 경세제민],1
"""생파 한가득"" 어린이집 식단 불만에... 네티즌들 ""집에서 애 키워라""",1
"이재명, 김성태에 ‘조폭’이라 썼다…하루 새 지우고 표현 순화",1
'주호민 아들 아동학대 사건' 법정서 녹음파일 전체 재생한다,1
2개층 절반에 신진 K패션 … 신세계 센텀 '대변신',1
11호 태풍 '하이쿠이' 동중국해 향해 북상…日오키나와 거쳐 한반도 향할지 '촉각',1
"""성욕 느껴서"" 처음 본 여성 성폭행 하려던 30대 '덜미'",1
"""손님, 몇 kg이죠?""…대한항공, 탑승객 몸무게 잰다",1
"[단독]현대차, 2025년 그랜저 PHEV 내놓는다",1
땅끄부부 근황 공개됐다.. 300만 유튜버가 2년간 잠적한 이유는? [1일IT템],1
"[단독]롯데, 먹태깡에 맞불…'노가리칩' 나온다",1
"'양손 흉기' 30대男 ""무속인에 돈 준 母 때문에 속상해서""",1
"프랑스, 2800억원 들여 수영장 100개 분량 와인 폐기…왜?",1
"여성 일행이 옆 테이블 합석했다고 흉기난동…1명 사망, 3명 부상",1
"BBC 특파원 ""日 수산물 걱정되면 전세계 모든 수산물 못 먹어""",1
'움직이는 러브호텔' 놀림받는 무인택시…갈길 멀어도 포기 않는 이유,1
한동훈 장관의 ‘패소할 결심’... 지극히 당연한 판결 “미국 출장비 공개해라”,1
“잘 가~ 푸바오”… ‘국내 1호 아기판다’ 中 귀환해야 하는 이유,1
아내 구하러 바다에 뛰어든 남편 숨져…낚싯배 뺑소니에 50대 의식불명,1
"투명 에어팟 프로 화제...""안이 훤히 보이네""",1
네이버판 챗GPT 발표에 '뉴스 사용료' 신경전,1
"""지하철 승강장 틈에 아이가 빠졌어요""…승객들이 5살 구했다",1
오래된 플라스틱 그릇을 버려야 할 이유는?,1
남자가 여자보다 13배나 많은 이 병,1
'차이나 엑소더스' 가속화… '마이너스 수익률' 중학개미의 비명,1
헤어진 여자친구 집에 무단 침입해 폭행한 50대 남성 검거,1
"삼보컴퓨터, PC남기고 주변기기 떼어냈다…왜?",1
"""왜 옆 테이블 합석해?"" 식당에서 칼부림 50대..4명 사상",1
"귀 막은 정부여, 너는 지금 뭘 하고 있느냐[렌즈로 본 세상]",1
"후쿠시마 원전 설계자도 ""오염수 방류, 100년 이상 걸릴 일""",1
“차라리 방송 안할래요”...홈쇼핑 ‘블랙아웃’ 현실화,1
"칼로리 거의 없는 곤약과 천사채, 마음껏 먹었다간…",1
"""日수산물 걱정? 그러면 전세계 수산물 아예 먹지마""",1
출시할까 말까…주담대 논란에 고심 깊어진 토스뱅크,1
이 나이에 벌써 혈관이.. 최악 식습관 vs 좋은 음식은?,1
"'8말9초 트리플 태풍' 11호 하이쿠이 ""남해안 상륙 시나리오도…""",1
"새만금 어민 “한 절반은 죽었고, 나머지는 반건달이지 뭐…”",1
경북 영천 주점서 흉기 난동…1명 숨지고 3명 다쳐,1
[속보] 또 흉기 난동.. 경북 영천서 1명 숨지고 3명 중경상,1
"코스피로 이전하는 ‘포스코DX’ 주가 사흘 연속 ‘날았다~’ [오늘, 이 종목]",1
엔비디아 ‘깜짝 실적’…국내 AI 기업 주가 기대감 커진다 [이코노 株인공],1
"“北 변하리란 믿음, 대단히 잘못됐다”",1
"FA-50, 필리핀 신규 전투기 도입 사업에서 경쟁국 압도",1
천안서 작은아버지 살해하고 달아난 50대 5시간 만에 검거,1
